trip_id,amount,payment_mode,payment_status
83328,9.85,cash,success
83329,25.25,card,success
83330,32.82,card,success
83331,18.55,card,success
83332,45.45,card,success
83333,32.82,card,success
83334,18.26,card,success
83335,32.82,cash,success
83336,14.05,card,success
83337,41.94,cash,success
83338,43.0,cash,success
83339,45.0,wallet,failed
83340,22.0,cash,success
83341,19.32,card,success
83342,19.65,cash,success
83343,45.42,card,success
83344,89.34,card,success
83345,34.0,card,success
83346,19.35,wallet,success
83347,28.05,card,success
83348,52.94,card,success
83349,16.1,card,success
83350,11.82,cash,success
83351,21.06,card,success
83352,16.1,card,success
83353,14.6,card,failed
83354,14.05,card,success
83355,18.48,card,success
83356,14.28,card,failed
83357,15.96,card,success
83358,11.25,card,success
83359,69.4,cash,success
83360,11.9,card,success
83361,6.6,card,success
83362,15.1,card,success
83363,86.74,cash,failed
83364,30.0,cash,success
83365,29.75,card,failed
83366,13.92,card,success
83367,35.0,cash,success
83368,29.0,cash,success
83369,51.94,card,success
83370,62.94,card,success
83371,20.65,card,success
83372,18.25,card,success
83373,12.6,cash,success
83374,9.8,card,success
83375,13.68,card,success
83376,13.95,card,success
83377,15.05,card,success
83378,26.1,cash,success
83379,81.69,wallet,success
83380,28.05,card,success
83381,47.0,wallet,success
83382,42.0,card,success
83383,51.3,card,success
83384,24.0,card,success
83385,31.0,cash,success
83386,21.75,cash,success
83387,16.86,card,success
83388,14.95,card,success
83389,54.94,card,success
83390,18.95,card,success
83391,11.82,cash,success
83392,21.9,card,failed
83393,23.7,card,success
83394,29.0,card,success
83395,41.45,card,success
83396,18.54,cash,success
83397,16.85,cash,success
83398,18.44,wallet,success
83399,50.18,cash,success
83400,38.0,wallet,success
83401,36.0,cash,success
83402,44.0,card,success
83403,39.0,cash,success
83404,31.05,card,success
83405,34.26,cash,success
83406,15.18,cash,success
83407,23.58,card,success
83408,15.05,card,success
83409,26.0,wallet,success
83410,26.0,card,failed
83411,81.69,card,success
83412,75.71,cash,success
83413,76.97,cash,success
83414,35.0,cash,success
83415,70.0,card,success
83416,43.94,card,success
83417,18.54,cash,success
83418,28.62,card,success
83419,25.25,cash,success
83420,53.0,cash,success
83421,13.5,card,success
83422,18.85,cash,success
83423,17.7,card,success
83424,87.09,card,success
83425,10.4,wallet,success
83426,19.7,cash,success
83427,49.0,card,success
83428,32.0,wallet,success
83429,37.94,card,success
83430,14.34,card,success
83431,11.76,card,success
83432,21.94,card,success
83433,13.95,cash,success
83434,16.86,card,success
83435,18.54,cash,success
83436,10.92,cash,success
83437,37.86,card,success
83438,17.71,cash,success
83439,58.0,cash,success
83440,32.0,card,success
83441,19.9,wallet,success
83442,22.0,cash,success
83443,51.3,card,success
83444,66.41,cash,success
83445,75.0,card,success
83446,27.0,wallet,success
83447,4.5,cash,success
83448,30.0,cash,success
83449,21.75,card,success
83450,18.55,card,success
83451,21.0,card,success
83452,21.9,card,success
83453,19.55,card,success
83454,43.0,card,success
83455,21.75,card,success
83456,29.46,card,success
83457,36.18,cash,success
83458,43.45,cash,success
83459,17.55,card,success
83460,16.02,card,success
83461,76.55,card,success
83462,32.0,card,failed
83463,28.0,card,success
83464,11.2,card,success
83465,20.22,card,success
83466,103.86,card,success
83467,16.75,cash,success
83468,-9.15,wallet,success
83469,9.15,card,success
83470,12.65,card,success
83471,48.75,cash,success
83472,66.47,card,success
83473,83.59,card,success
83474,19.38,cash,success
83475,35.34,card,success
83476,24.42,card,success
83477,15.3,wallet,success
83478,14.87,card,success
83479,16.85,card,success
83480,156.91,card,success
83481,10.15,card,success
83482,165.81,card,success
83483,32.05,card,success
83484,14.05,cash,success
83485,25.05,cash,success
83486,11.82,cash,success
83487,12.6,wallet,success
83488,19.6,card,success
83489,26.85,cash,success
83490,52.0,cash,success
83491,103.5,card,success
83492,15.45,card,success
83493,53.0,card,success
83494,13.25,card,success
83495,22.75,card,success
83496,15.18,card,success
83497,132.0,cash,success
83498,12.5,cash,success
83499,19.3,card,success
83500,12.6,cash,success
83501,9.8,cash,failed
83502,21.9,cash,failed
83503,44.58,cash,success
83504,15.45,card,success
83505,29.0,cash,success
83506,16.02,card,success
83507,24.0,cash,success
83508,18.57,wallet,success
83509,26.65,cash,success
83510,24.55,card,success
83511,31.15,card,success
83512,16.7,card,success
83513,14.28,card,success
83514,21.0,card,success
83515,52.98,card,success
83516,27.78,card,success
83517,103.86,card,failed
83518,67.31,card,success
83519,21.9,card,success
83520,29.46,cash,success
83521,23.35,card,success
83522,24.42,card,success
83523,15.25,cash,success
83524,14.69,card,success
83525,-18.25,card,failed
83526,18.25,card,success
83527,21.06,cash,success
83528,18.95,card,success
83529,26.65,wallet,success
83530,17.28,card,success
83531,37.25,card,success
83532,95.1,card,success
83533,85.75,card,success
83534,28.05,card,success
83535,31.55,cash,failed
83536,21.75,wallet,success
83537,31.75,card,success
83538,12.65,cash,success
83539,23.69,card,success
83540,22.0,card,success
83541,13.65,card,success
83542,71.58,card,success
83543,59.94,card,success
83544,17.55,card,success
83545,20.15,cash,success
83546,32.8,cash,success
83547,38.0,wallet,success
83548,48.0,wallet,failed
83549,20.55,cash,success
83550,75.18,wallet,success
83551,50.0,cash,failed
83552,19.38,card,success
83553,16.85,cash,success
83554,16.8,cash,success
83555,15.45,wallet,success
83556,82.69,cash,success
83557,21.9,cash,success
83558,16.15,card,success
83559,16.65,card,success
83560,13.15,card,success
83561,16.0,card,success
83562,11.95,wallet,success
83563,16.8,wallet,success
83564,14.3,card,success
83565,99.78,card,success
83566,18.85,card,success
83567,18.25,card,success
83568,22.74,card,success
83569,91.5,cash,success
83570,23.58,wallet,success
83571,14.55,cash,success
83572,12.6,card,success
83573,22.74,card,success
83574,18.6,cash,success
83575,13.35,card,success
83576,20.13,wallet,success
83577,36.45,card,success
83578,16.96,cash,success
83579,89.93,wallet,success
83580,43.15,card,success
83581,39.0,cash,success
83582,8.0,card,success
83583,8.58,cash,success
83584,9.1,card,success
83585,10.92,card,success
83586,41.22,card,success
83587,9.4,card,success
83588,23.6,cash,failed
83589,56.2,card,success
83590,15.7,card,success
83591,18.54,card,success
83592,29.46,card,success
83593,21.06,wallet,success
83594,10.55,cash,success
83595,27.78,card,success
83596,17.8,card,success
83597,8.0,cash,success
83598,21.0,card,success
83599,35.1,wallet,success
83600,42.9,card,success
83601,26.88,card,success
83602,28.62,card,success
83603,9.8,card,success
83604,43.0,card,success
83605,34.0,card,success
83606,66.34,card,success
83607,26.95,cash,success
83608,16.75,wallet,success
83609,22.74,card,success
83610,14.34,card,success
83611,24.0,card,success
83612,14.06,card,success
83613,10.55,card,success
83614,22.81,cash,success
83615,11.81,card,success
83616,13.5,card,success
83617,24.56,card,success
83618,21.5,card,success
83619,16.02,card,success
83620,60.04,card,success
83621,26.65,card,success
83622,36.46,card,success
83623,74.94,card,success
83624,7.3,wallet,success
83625,8.0,cash,success
83626,28.62,cash,success
83627,44.0,card,success
83628,19.25,cash,success
83629,23.85,card,success
83630,13.5,card,failed
83631,16.85,cash,success
83632,27.19,card,success
83633,15.45,card,success
83634,29.46,card,success
83635,24.56,wallet,success
83636,19.32,card,success
83637,9.4,wallet,success
83638,12.6,card,success
83639,12.6,cash,success
83640,25.26,card,success
83641,50.55,card,success
83642,26.0,card,success
83643,28.06,card,success
83644,14.34,card,success
83645,104.71,card,success
83646,16.02,card,success
83647,16.65,card,success
83648,16.0,card,success
83649,15.2,cash,failed
83650,-11.95,cash,success
83651,11.95,cash,success
83652,11.95,cash,success
83653,12.25,cash,success
83654,28.62,card,success
83655,67.38,cash,success
83656,21.06,card,success
83657,12.9,card,success
83658,-13.95,card,success
83659,13.95,cash,success
83660,90.9,card,success
83661,19.38,cash,success
83662,29.0,card,success
83663,-9.8,cash,success
83664,9.8,card,success
83665,12.6,wallet,success
83666,20.16,card,success
83667,12.66,wallet,success
83668,17.77,cash,success
83669,78.86,cash,success
83670,46.0,card,success
83671,31.0,card,success
83672,31.98,cash,success
83673,55.85,card,success
83674,30.3,cash,success
83675,34.25,card,success
83676,14.34,card,success
83677,10.55,cash,success
83678,23.75,cash,success
83679,27.19,wallet,success
83680,32.25,card,success
83681,12.66,card,success
83682,22.65,card,success
83683,21.05,card,success
83684,93.19,cash,success
83685,53.94,card,success
83686,30.67,card,success
83687,22.74,cash,success
83688,16.86,card,success
83689,45.57,card,success
83690,34.0,card,success
83691,19.38,wallet,success
83692,25.26,card,success
83693,13.35,card,success
83694,12.75,card,success
83695,72.0,card,success
83696,24.36,card,success
83697,41.22,cash,success
83698,60.94,card,success
83699,11.9,card,success
83700,41.94,cash,success
83701,27.95,cash,success
83702,16.86,card,success
83703,69.39,card,success
83704,28.94,card,success
83705,22.0,wallet,success
83706,10.55,cash,success
83707,17.64,card,success
83708,16.0,card,success
83709,12.65,wallet,success
83710,58.35,cash,success
83711,46.94,card,failed
83712,30.0,wallet,success
83713,20.22,card,success
83714,15.55,card,success
83715,13.72,card,success
83716,20.22,wallet,success
83717,52.0,card,success
83718,11.25,cash,success
83719,30.1,card,success
83720,15.18,card,success
83721,21.05,wallet,success
83722,14.05,card,success
83723,17.56,card,success
83724,13.5,card,success
83725,18.54,card,success
83726,18.53,card,success
83727,13.44,card,success
83728,20.18,card,success
83729,15.75,cash,success
83730,17.7,cash,success
83731,19.38,card,success
83732,149.1,cash,success
83733,67.14,cash,success
83734,12.66,card,success
83735,100.14,card,success
83736,18.95,card,success
83737,18.25,card,success
83738,15.18,card,success
83739,16.02,cash,success
83740,9.4,card,success
83741,11.76,card,success
83742,10.92,card,success
83743,19.25,card,success
83744,59.94,cash,success
83745,45.0,card,success
83746,21.84,card,success
83747,15.0,card,success
83748,19.65,wallet,success
83749,16.86,card,success
83750,16.85,cash,success
83751,27.19,cash,success
83752,24.42,card,success
83753,15.65,card,success
83754,15.12,card,success
83755,36.18,cash,success
83756,-14.75,card,success
83757,14.75,cash,success
83758,37.15,card,success
83759,13.44,cash,success
83760,19.38,card,success
83761,42.0,card,failed
83762,21.35,card,success
83763,-14.75,card,success
83764,14.75,card,success
83765,26.94,cash,success
83766,34.5,wallet,success
83767,47.88,cash,success
83768,39.25,card,failed
83769,31.14,card,success
83770,25.4,wallet,success
83771,26.0,cash,success
83772,20.55,card,success
83773,20.22,card,success
83774,18.25,wallet,success
83775,83.44,card,success
83776,66.54,card,success
83777,86.0,card,success
83778,27.78,card,success
83779,20.22,card,success
83780,15.45,card,success
83781,10.08,cash,success
83782,16.69,card,success
83783,16.85,card,success
83784,13.5,card,success
83785,18.54,card,success
83786,22.74,card,success
83787,37.25,cash,success
83788,51.94,wallet,success
83789,25.26,card,success
83790,13.55,card,success
83791,24.55,card,success
83792,48.94,card,success
83793,20.08,cash,success
83794,27.55,card,success
83795,16.86,wallet,success
83796,43.0,card,success
83797,23.0,cash,success
83798,38.45,wallet,success
83799,16.86,card,success
83800,27.35,wallet,success
83801,34.5,card,failed
83802,18.95,card,failed
83803,18.44,card,success
83804,23.58,card,success
83805,14.35,wallet,success
83806,61.94,card,success
83807,95.88,cash,success
83808,53.94,card,success
83809,47.94,card,success
83810,87.9,card,success
83811,17.75,card,success
83812,30.69,card,success
83813,34.0,cash,success
83814,13.35,card,success
83815,26.94,cash,success
83816,27.35,card,success
83817,13.0,card,success
83818,16.02,card,success
83819,31.0,card,success
83820,15.81,card,success
83821,21.06,card,success
83822,21.94,card,success
83823,41.95,wallet,success
83824,108.6,cash,success
83825,-14.05,card,success
83826,14.05,card,success
83827,65.85,cash,success
83828,27.0,cash,success
83829,13.19,card,success
83830,22.55,wallet,success
83831,10.14,card,success
83832,13.5,card,success
83833,14.49,card,success
83834,-34.75,card,success
83835,34.75,card,success
83836,75.78,card,success
83837,100.91,card,success
83838,28.62,wallet,success
83839,68.1,cash,success
83840,26.0,cash,success
83841,13.65,wallet,success
83842,9.1,card,success
83843,17.55,cash,success
83844,12.95,card,success
83845,22.45,cash,success
83846,26.65,card,success
83847,29.11,card,success
83848,89.49,cash,failed
83849,15.12,cash,success
83850,16.85,card,success
83851,41.0,cash,success
83852,38.7,card,success
83853,30.3,card,success
83854,20.22,card,success
83855,15.18,card,success
83856,21.06,wallet,success
83857,32.0,card,success
83858,-14.75,cash,success
83859,14.75,cash,success
83860,26.94,card,success
83861,17.05,cash,success
83862,56.94,card,success
83863,24.0,cash,success
83864,143.15,card,success
83865,11.25,cash,success
83866,15.96,card,success
83867,23.58,cash,success
83868,29.65,card,success
83869,21.06,card,success
83870,72.0,card,success
83871,70.94,cash,success
83872,33.74,cash,success
83873,55.57,wallet,success
83874,11.76,cash,success
83875,12.12,card,success
83876,20.22,card,success
83877,49.94,card,success
83878,21.9,card,success
83879,-10.55,card,success
83880,10.55,cash,success
83881,32.95,card,success
83882,20.99,cash,success
83883,18.25,card,success
83884,76.55,cash,success
83885,15.4,card,success
83886,11.9,card,success
83887,10.98,card,success
83888,24.55,card,success
83889,91.15,card,success
83890,31.1,wallet,success
83891,15.45,cash,success
83892,24.42,card,success
83893,15.96,card,success
83894,22.74,wallet,success
83895,23.35,card,success
83896,13.12,wallet,success
83897,56.44,card,success
83898,45.0,card,success
83899,31.45,cash,success
83900,26.94,wallet,success
83901,20.95,card,success
83902,80.82,card,success
83903,42.0,card,success
83904,24.4,card,success
83905,17.55,card,success
83906,98.03,card,success
83907,15.05,cash,success
83908,24.0,cash,success
83909,58.94,wallet,success
83910,25.26,cash,success
83911,15.18,card,success
83912,25.0,cash,success
83913,19.38,card,success
83914,13.19,card,success
83915,16.86,card,success
83916,19.66,cash,success
83917,16.02,cash,success
83918,49.94,wallet,success
83919,14.75,card,success
83920,16.02,cash,success
83921,15.18,wallet,success
83922,14.34,wallet,success
83923,76.03,card,success
83924,20.22,card,success
83925,18.48,cash,success
83926,20.95,card,success
83927,16.7,card,success
83928,21.85,card,success
83929,59.0,cash,success
83930,9.8,card,success
83931,30.3,card,success
83932,14.75,cash,failed
83933,31.55,cash,success
83934,58.0,cash,success
83935,75.59,cash,success
83936,68.13,card,success
83937,27.75,card,success
83938,16.85,card,success
83939,20.22,wallet,success
83940,21.06,card,success
83941,40.49,card,success
83942,64.94,card,success
83943,-17.55,card,success
83944,17.55,card,success
83945,25.25,cash,success
83946,136.49,card,success
83947,38.2,card,success
83948,14.69,card,success
83949,14.6,cash,success
83950,14.49,card,success
83951,25.95,cash,success
83952,13.3,cash,success
83953,23.0,card,success
83954,16.86,card,success
83955,99.78,cash,success
83956,25.0,cash,success
83957,124.75,card,success
83958,28.75,wallet,success
83959,19.0,wallet,success
83960,20.0,card,success
83961,33.66,cash,success
83962,13.74,card,success
83963,17.7,cash,success
83964,81.0,card,success
83965,63.05,card,success
83966,87.11,card,success
83967,18.95,card,success
83968,22.95,cash,success
83969,23.58,card,success
83970,14.05,card,success
83971,23.69,card,success
83972,19.35,card,success
83973,19.38,card,success
83974,23.52,cash,success
83975,32.0,card,success
83976,12.6,cash,success
83977,37.86,cash,success
83978,31.0,wallet,success
83979,26.0,card,success
83980,82.44,cash,success
83981,21.06,card,success
83982,27.35,card,success
83983,18.48,cash,success
83984,21.65,card,success
83985,35.0,card,success
83986,47.59,card,success
83987,34.5,card,success
83988,18.4,card,success
83989,28.0,card,success
83990,32.0,card,success
83991,16.9,cash,success
83992,30.3,cash,success
83993,18.4,wallet,success
83994,24.55,card,success
83995,21.0,card,success
83996,14.7,card,success
83997,82.69,card,success
83998,17.7,card,success
83999,16.1,card,success
84000,32.82,card,success
84001,16.05,card,success
84002,14.69,cash,success
84003,26.1,cash,success
84004,59.0,card,success
84005,47.0,card,success
84006,65.04,cash,success
84007,19.31,cash,success
84008,16.15,cash,success
84009,21.0,cash,success
84010,30.0,card,success
84011,32.82,card,success
84012,55.5,card,success
84013,18.55,card,failed
84014,33.66,wallet,success
84015,17.55,card,success
84016,26.1,card,success
84017,29.55,card,success
84018,-11.95,card,success
84019,11.95,card,success
84020,24.42,card,success
84021,53.94,card,success
84022,55.94,card,success
84023,16.86,card,success
84024,15.12,card,success
84025,16.1,card,success
84026,12.6,card,success
84027,12.32,card,success
84028,13.44,card,failed
84029,12.25,wallet,success
84030,-11.25,cash,success
84031,11.25,wallet,success
84032,14.75,card,success
84033,15.05,card,success
84034,13.5,card,success
84035,12.66,card,success
84036,19.38,card,success
84037,42.9,cash,success
84038,79.14,card,success
84039,21.06,cash,success
84040,11.25,card,success
84041,83.94,card,success
84042,39.54,card,success
84043,20.22,cash,success
84044,40.38,card,success
84045,13.44,cash,success
84046,20.35,wallet,success
84047,22.74,cash,success
84048,11.76,card,success
84049,-19.65,wallet,failed
84050,19.65,cash,success
84051,18.37,card,success
84052,13.35,wallet,success
84053,21.05,wallet,success
84054,-10.55,wallet,success
84055,10.55,card,success
84056,95.19,card,success
84057,11.5,cash,success
84058,-38.45,card,success
84059,38.45,card,success
84060,39.0,card,success
84061,17.15,card,success
84062,36.0,card,success
84063,36.95,wallet,success
84064,9.85,card,success
84065,21.75,card,success
84066,31.65,card,success
84067,10.55,card,success
84068,26.1,card,success
84069,24.55,cash,success
84070,10.98,cash,success
84071,43.83,card,success
84072,-13.95,card,success
84073,13.95,card,success
84074,23.0,card,success
84075,78.24,card,success
84076,91.69,card,success
84077,49.85,card,success
84078,51.0,cash,success
84079,45.0,cash,failed
84080,10.92,card,success
84081,20.0,card,success
84082,23.0,cash,success
84083,16.15,cash,success
84084,13.6,card,success
84085,18.54,card,success
84086,79.98,card,success
84087,70.37,card,success
84088,57.94,cash,success
84089,17.13,cash,success
84090,11.25,cash,success
84091,22.74,card,success
84092,16.02,cash,success
84093,11.95,card,success
84094,51.95,card,success
84095,49.56,card,success
84096,22.3,card,failed
84097,34.5,card,success
84098,23.58,card,success
84099,-14.75,card,success
84100,14.75,cash,success
84101,35.0,cash,success
84102,35.0,card,success
84103,12.6,cash,success
84104,80.19,wallet,success
84105,63.12,card,success
84106,58.86,wallet,success
84107,17.7,card,success
84108,16.02,card,success
84109,26.3,card,success
84110,15.12,wallet,success
84111,15.53,card,success
84112,31.14,wallet,success
84113,99.23,wallet,success
84114,14.28,card,success
84115,31.0,wallet,success
84116,165.61,cash,success
84117,18.26,cash,success
84118,21.9,card,success
84119,27.45,wallet,success
84120,118.91,card,success
84121,16.02,cash,success
84122,14.05,cash,success
84123,32.65,card,success
84124,34.35,card,success
84125,30.3,cash,success
84126,19.38,cash,success
84127,56.94,card,success
84128,19.38,card,success
84129,15.3,card,success
84130,11.27,card,success
84131,14.06,wallet,success
84132,13.35,cash,success
84133,13.5,wallet,success
84134,74.47,card,success
84135,30.7,card,success
84136,14.65,card,success
84137,14.75,card,success
84138,11.76,card,success
84139,78.0,cash,success
84140,10.55,card,success
84141,42.0,wallet,success
84142,14.05,card,success
84143,51.79,cash,success
84144,21.9,card,success
84145,15.12,card,success
84146,22.05,cash,success
84147,115.14,cash,success
84148,-158.36,card,success
84149,158.36,card,success
84150,31.55,cash,success
84151,40.38,card,success
84152,24.36,cash,success
84153,25.24,wallet,success
84154,21.05,card,failed
84155,39.0,card,success
84156,26.0,card,success
84157,92.34,cash,success
84158,27.78,cash,failed
84159,21.9,card,success
84160,49.79,card,success
84161,10.78,card,success
84162,17.35,cash,success
84163,22.65,card,success
84164,15.18,card,success
84165,40.65,cash,success
84166,-18.25,card,success
84167,18.25,card,success
84168,15.18,card,success
84169,-10.55,cash,success
84170,10.55,card,success
84171,91.45,card,success
84172,33.66,card,success
84173,21.0,cash,success
84174,22.0,cash,success
84175,19.25,card,success
84176,12.0,card,success
84177,29.46,card,success
84178,28.62,card,success
84179,22.74,card,success
84180,17.55,card,success
84181,33.66,wallet,failed
84182,16.15,card,success
84183,24.0,card,success
84184,13.74,cash,success
84185,19.31,card,failed
84186,21.9,cash,success
84187,11.25,card,success
84188,10.98,cash,success
84189,18.53,cash,success
84190,22.05,cash,success
84191,18.54,card,success
84192,15.45,card,success
84193,91.0,cash,success
84194,35.94,card,success
84195,18.85,card,success
84196,23.7,card,success
84197,35.0,wallet,success
84198,43.0,cash,success
84199,81.0,card,success
84200,-31.55,cash,success
84201,31.55,cash,failed
84202,83.44,cash,success
84203,55.87,card,success
84204,17.7,cash,success
84205,63.18,card,success
84206,16.02,cash,success
84207,14.34,card,success
84208,21.88,card,success
84209,90.31,card,success
84210,102.11,cash,success
84211,18.54,card,success
84212,34.25,card,success
84213,53.0,card,success
84214,13.55,card,success
84215,16.85,card,success
84216,54.19,card,success
84217,24.56,cash,success
84218,-37.15,wallet,success
84219,37.15,card,success
84220,22.74,card,success
84221,13.51,card,success
84222,9.4,card,success
84223,20.9,cash,success
84224,11.2,cash,success
84225,37.79,wallet,success
84226,21.9,card,failed
84227,27.78,card,success
84228,88.44,card,success
84229,24.0,card,success
84230,26.94,card,success
84231,18.54,card,success
84232,11.82,card,success
84233,24.42,cash,failed
84234,29.83,card,success
84235,10.92,card,success
84236,71.45,card,success
84237,9.15,card,success
84238,28.62,wallet,success
84239,98.03,card,success
84240,54.94,cash,success
84241,25.26,wallet,success
84242,21.06,cash,success
84243,22.35,card,success
84244,25.26,card,success
84245,14.34,card,success
84246,31.98,cash,success
84247,20.2,card,success
84248,23.15,cash,success
84249,45.91,card,success
84250,18.25,card,success
84251,26.94,card,success
84252,-53.64,card,success
84253,53.64,card,success
84254,60.94,cash,success
84255,14.34,card,success
84256,16.86,card,success
84257,11.55,card,success
84258,20.55,card,success
84259,57.15,wallet,success
84260,16.0,cash,success
84261,16.75,card,success
84262,34.0,cash,success
84263,38.0,card,success
84264,91.43,card,success
84265,-13.3,card,success
84266,13.3,card,success
84267,8.0,cash,success
84268,12.08,cash,success
84269,48.99,wallet,success
84270,18.48,card,success
84271,23.0,card,success
84272,18.54,card,success
84273,9.8,card,success
84274,19.31,wallet,failed
84275,27.37,card,success
84276,24.42,cash,success
84277,81.6,card,success
84278,27.95,cash,success
84279,13.5,card,success
84280,16.02,card,success
84281,207.47,card,success
84282,15.15,cash,success
84283,11.95,card,success
84284,83.44,card,success
84285,37.0,card,success
84286,27.78,cash,success
84287,85.62,card,success
84288,58.54,card,success
84289,15.18,cash,success
84290,21.06,cash,success
84291,15.96,card,success
84292,99.78,cash,success
84293,17.25,cash,success
84294,17.1,card,success
84295,24.0,card,success
84296,26.0,cash,success
84297,25.15,wallet,success
84298,11.25,cash,success
84299,102.96,cash,success
84300,21.0,card,success
84301,26.0,card,success
84302,26.94,card,success
84303,97.43,card,success
84304,37.0,card,success
84305,53.63,card,success
84306,17.7,cash,success
84307,8.45,wallet,success
84308,57.37,card,success
84309,26.1,card,success
84310,19.02,cash,success
84311,23.58,card,success
84312,20.95,card,success
84313,20.19,cash,success
84314,24.42,wallet,success
84315,29.81,cash,success
84316,30.3,cash,success
84317,99.78,card,success
84318,19.25,card,success
84319,16.63,card,success
84320,102.06,cash,failed
84321,48.0,card,success
84322,20.22,card,success
84323,-51.49,card,success
84324,51.49,card,success
84325,32.96,card,success
84326,34.55,wallet,success
84327,16.02,card,success
84328,51.0,card,success
84329,21.06,card,success
84330,24.55,cash,success
84331,-9.15,card,success
84332,9.15,card,success
84333,20.47,card,success
84334,14.49,cash,failed
84335,15.75,cash,success
84336,161.89,card,success
84337,-66.24,card,success
84338,66.24,card,success
84339,27.35,card,success
84340,22.81,card,success
84341,21.9,cash,success
84342,98.88,card,success
84343,34.0,card,success
84344,66.24,card,success
84345,11.82,card,success
84346,19.11,cash,success
84347,81.15,card,success
84348,97.94,card,success
84349,17.65,wallet,success
84350,10.8,card,success
84351,49.94,wallet,success
84352,26.0,card,success
84353,21.06,card,success
84354,17.55,card,success
84355,37.0,cash,success
84356,32.0,cash,success
84357,94.25,cash,success
84358,14.65,card,success
84359,20.18,card,success
84360,15.45,card,failed
84361,17.7,card,success
84362,14.0,cash,success
84363,19.35,cash,success
84364,25.85,card,success
84365,78.04,cash,success
84366,20.0,cash,success
84367,51.94,card,success
84368,25.26,card,success
84369,20.22,card,success
84370,17.7,cash,success
84371,125.12,card,success
84372,87.55,cash,success
84373,40.0,cash,success
84374,64.35,card,success
84375,-18.95,cash,success
84376,18.95,wallet,success
84377,67.0,cash,success
84378,48.2,card,success
84379,11.25,card,success
84380,16.15,card,success
84381,21.06,card,success
84382,77.59,cash,success
84383,18.25,cash,success
84384,-13.35,wallet,success
84385,13.35,card,success
84386,42.0,card,success
84387,-12.65,cash,success
84388,12.65,wallet,success
84389,19.38,cash,success
84390,28.62,card,success
84391,28.56,card,success
84392,20.19,card,success
84393,26.1,card,success
84394,14.34,cash,success
84395,19.25,card,success
84396,31.55,card,success
84397,25.25,card,success
84398,99.78,card,success
84399,30.0,card,success
84400,8.45,card,success
84401,18.54,cash,success
84402,17.7,wallet,success
84403,20.35,card,success
84404,19.31,cash,success
84405,18.54,card,success
84406,11.95,cash,success
84407,19.25,wallet,success
84408,23.58,card,success
84409,14.94,card,success
84410,18.95,cash,success
84411,65.7,card,success
84412,37.86,card,success
84413,40.38,card,success
84414,16.86,card,success
84415,32.82,card,success
84416,24.89,card,success
84417,13.35,cash,success
84418,25.26,wallet,success
84419,19.38,cash,success
84420,54.0,card,success
84421,23.58,cash,success
84422,84.95,wallet,success
84423,28.75,card,success
84424,42.3,card,success
84425,-81.69,card,failed
84426,81.69,card,success
84427,75.8,card,success
84428,37.0,card,success
84429,24.75,card,success
84430,51.69,card,success
84431,41.95,card,success
84432,13.75,card,success
84433,13.95,cash,success
84434,20.22,card,success
84435,21.9,card,success
84436,34.95,cash,success
84437,13.3,wallet,failed
84438,31.5,card,success
84439,21.06,card,success
84440,98.44,cash,success
84441,49.94,cash,success
84442,42.05,card,success
84443,37.86,cash,success
84444,16.85,cash,success
84445,20.35,cash,failed
84446,16.45,cash,success
84447,36.18,cash,success
84448,69.25,card,success
84449,-23.85,cash,success
84450,23.85,wallet,success
84451,13.5,cash,success
84452,52.05,cash,success
84453,79.55,cash,success
84454,21.75,cash,success
84455,4.5,cash,success
84456,24.0,card,success
84457,15.81,card,success
84458,22.74,card,success
84459,26.0,card,success
84460,37.0,cash,success
84461,10.1,card,success
84462,20.45,cash,success
84463,16.85,cash,success
84464,16.7,wallet,success
84465,76.62,card,success
84466,23.58,card,success
84467,14.75,card,success
84468,11.44,cash,success
84469,12.65,card,success
84470,31.0,card,success
84471,8.7,card,success
84472,13.12,cash,success
84473,32.82,cash,success
84474,-79.24,card,success
84475,79.24,wallet,success
84476,21.75,card,success
84477,21.95,card,success
84478,47.0,card,success
84479,45.0,card,success
84480,19.65,card,success
84481,85.2,card,success
84482,106.2,wallet,success
84483,103.45,cash,success
84484,-7.0,cash,success
84485,7.0,card,success
84486,12.66,wallet,success
84487,13.5,card,success
84488,15.05,wallet,success
84489,99.54,cash,success
84490,79.2,card,success
84491,71.58,card,success
84492,45.04,wallet,success
84493,22.81,cash,success
84494,35.34,card,success
84495,39.0,card,success
84496,102.11,card,success
84497,26.94,card,success
84498,7.3,card,success
84499,13.44,card,success
84500,23.04,cash,failed
84501,16.75,card,success
84502,34.0,cash,success
84503,17.55,card,success
84504,18.25,cash,success
84505,18.54,wallet,success
84506,19.38,wallet,success
84507,16.15,cash,success
84508,14.34,card,success
84509,15.55,cash,success
84510,32.82,card,success
84511,31.0,cash,success
84512,39.0,wallet,success
84513,22.74,card,success
84514,14.3,cash,success
84515,103.86,card,success
84516,23.0,cash,success
84517,70.0,card,success
84518,14.35,card,success
84519,39.0,card,success
84520,27.25,card,success
84521,-89.25,cash,success
84522,89.25,cash,success
84523,145.81,wallet,success
84524,19.65,cash,success
84525,21.9,card,success
84526,18.44,card,success
84527,28.0,card,success
84528,23.58,wallet,success
84529,26.05,cash,success
84530,28.62,cash,success
84531,21.9,card,success
84532,17.7,card,success
84533,16.86,card,success
84534,34.25,card,success
84535,14.65,cash,success
84536,133.2,card,success
